,week,product_analytic_sub_category,gmv,sla,product_mrp,product_procurement_sla,sla_diff,discount_percentage,gmv_per_unit,order_payment_type_Prepaid,special_sales,NPS,Stock Index,Total Investment,TV,Digital,Sponsorship,Content Marketing,Online marketing,Affiliates,SEM,Radio,Other,pay_day,TV_adstock,Digital_adstock,Sponsorship_adstock,content_marketing_adstock,online_marketing_adstock,affiliates_adstock,SEM_adstock,Radio_adstock,Other_adstock,Mean Temp (°C),Heat Deg Days (°C),Total Rain (mm),Total Snow (cm),Snow on Grnd (cm)
25,11,GamingAccessory,365568.0,5.95024077046549,979.4654895666132,2.260032102728732,3.6902086677367576,41.924073962146124,573.1187800963082,110.0,0,46.92541868726402,1101.0,96.25437986467286,0.1817453532454647,0.06355003420483743,2.941449472566331,0.0285907066829077,0.7673628797638791,0.23603057596794977,0.29055566909007247,0.0,0.0,0,0.3356286428837658,0.1269714019140881,4.436355056410701,0.04279176463773433,1.236152557368026,0.25951621852094675,0.3543323332681342,0.0,0.0,19.240000000000002,1.28,0.96,0.0,0.0
28,12,GamingAccessory,950705.7510102331,6.485935302390999,1101.2180028129396,2.20042194092827,4.285513361462729,41.187797817690026,657.488572748612,262.0,0,46.92541868726389,1101.0,96.25437986466912,0.18174535324546937,0.06355003420483742,2.9414494725664304,0.028590706682907658,0.7673628797638494,0.236030575967955,0.2905556690900672,0.0,0.0,1,0.45024826755248204,0.12703573516188146,5.159627000771781,0.04998658900177482,1.5090544141846651,0.26198219782004967,0.36142213574369403,0.0,0.0,20.55,0.0,0.55,0.0,0.0
31,13,GamingAccessory,973568.0,6.3628536285362856,1107.9138991389914,2.1346863468634685,4.228167281672817,45.84389893468844,583.9145141451414,308.0,0,46.925418687263,1101.0,96.25437986466869,0.18174535324546648,0.06355003420483742,2.9414494725663882,0.028590706682907377,0.7673628797638461,0.2360305759679555,0.2905556690900655,0.0,0.0,0,0.5419439672874522,0.12706790178577815,5.521262972952279,0.05358400118379479,1.6727955282746452,0.2622287957499605,0.3628400962388043,0.0,0.0,20.0,0.0,0.0,0.0,0.0
34,14,GamingAccessory,978894.0,6.217997465145754,1080.437896070976,2.259188846641318,3.958808618504436,43.95416801561814,611.6793409378961,230.0,0,45.51937805141497,1161.6476552598226,137.37344422983134,0.24079028955971368,0.3572085333676201,3.5119011291765396,0.10245613366606811,0.9756769538437762,0.2864799151570009,0.9611003644159619,0.0,0.0,1,0.6743454633896755,0.4207424842605092,6.272532615652679,0.1292481342579655,1.9793542708085632,0.3127027947319969,1.0336683836637228,0.0,0.0,17.725,1.925,3.72,0.0,0.0
37,15,GamingAccessory,911973.0,5.7246184472461845,1047.2886529528864,2.086264100862641,3.6383543463835433,40.18474874702897,592.2893165228932,222.0,0,44.398388933995776,1210.0,170.15629736834103,0.28786484015193986,0.5913326215384066,3.966703133307727,0.1613465652016203,1.1417587896705719,0.32670148398653615,1.495703196680358,0.0,0.0,0,0.8273412108636802,0.8017038636686612,7.102969441134066,0.22597063233060305,2.32937135215571,0.35797176345973586,1.7024368734131026,0.0,0.0,16.619999999999997,1.3800000000000001,0.0,0.0,0.0
40,16,GamingAccessory,3167713.997902236,5.683791846204839,1044.199867417965,2.167219091813059,3.5165727543917797,49.861061873919724,514.2884619856515,1139.0,1,44.398388933999485,1210.0,170.1562973683453,0.28786484015194647,0.5913326215383147,3.966703133308094,0.1613465652016036,1.1417587896704149,0.32670148398648413,1.495703196680503,0.0,0.0,1,0.9497378088428906,0.9921845533726452,7.518187853875127,0.2743318813669051,2.539381600963841,0.3624986603324577,1.8361905713631235,0.0,0.0,14.3,4.1,0.3,0.0,0.0
43,17,GamingAccessory,992776.0,6.325882352941177,1030.2664705882353,2.068235294117647,4.25764705882353,42.40984298715904,574.1252941176471,256.0,0,44.39838893399643,1210.0,170.15629736834168,0.28786484015193986,0.5913326215384074,3.966703133307692,0.16134656520161905,1.1417587896705723,0.3267014839865365,1.49570319668038,0.0,0.0,0,1.0476550872262524,1.08742489822473,7.725797060245256,0.2985125058850716,2.665387750248877,0.36295135001978224,1.8629413109530046,0.0,0.0,15.680000000000001,2.32,0.8400000000000001,0.0,0.0
46,18,GamingAccessory,1405713.461978789,6.124605678233438,1022.8966876971609,1.9507097791798107,4.173895899053628,47.260131548872735,542.2629701876017,389.0,0,44.719486829762126,1212.8387223974764,155.4763903943583,0.27673969530058595,0.5257235774236388,3.5590658295582447,0.14240778083015515,1.1139459275421715,0.32451618767645724,1.3412935264552552,0.0,0.0,1,1.114863765081588,1.069436026536004,7.421964359680873,0.29166403377269096,2.713178577691498,0.36081132267843546,1.7138817886458562,0.0,0.0,10.9,7.1,0.9,0.0,0.0
49,19,GamingAccessory,1470290.0011511762,5.452657514959522,944.238296374516,1.99190425906371,3.460753255895811,48.193514826961334,506.48159112415533,459.0,1,46.99999999999999,1233.0,51.21622041618935,0.1977262863404219,0.05975263471713423,0.6639293240144081,0.007900056683971453,0.9164124051417383,0.3089956966307128,0.24463954271547056,0.0,0.0,0,1.0896172984056922,0.5944706479851362,4.374911503854844,0.15373207357031693,2.544319551756637,0.34507682889855634,0.5874159004446418,0.0,0.0,13.919999999999998,4.08,1.72,0.0,0.0
52,20,GamingAccessory,1350319.0,6.344316309719934,1010.6387973640857,2.074135090609555,4.270181219110379,44.32538052093367,550.2203459637561,386.0,1,46.99999999999999,1233.0,51.21622041618978,0.19772628634042355,0.05975263471713284,0.663929324014416,0.007900056683971288,0.91641240514174,0.3089956966307073,0.24463954271546487,0.0,0.0,1,1.0694201250649775,0.3569879587097009,2.851385075941838,0.08476609346912975,2.4430041361957224,0.3435033795205629,0.3621227228043932,0.0,0.0,8.833333333333334,9.166666666666666,5.133333333333333,0.0,0.0
55,21,GamingAccessory,1081336.0,5.900721020521353,1103.7953410981697,2.0704381586245146,3.8302828618968388,44.35825300394715,589.9462007764837,250.0,0,46.99999999999999,1233.0,51.2162204161908,0.1977262863404275,0.059752634717132186,0.6639293240144348,0.007900056683971115,0.9164124051417443,0.30899569663069404,0.24463954271546048,0.0,0.0,0,1.0532623863924095,0.23824661407198264,2.089621861985354,0.05028310341853599,2.3822148868591775,0.3433460345827503,0.3170640872763391,0.0,0.0,6.075,11.925,3.3,2.5,1.75
58,22,GamingAccessory,1496676.0,6.078947368421052,1103.6803966437833,2.0125858123569795,4.066361556064074,45.962800039211686,559.5152555301297,425.0,0,46.99999999999999,1233.0,51.216220416189564,0.1977262863404227,0.05975263471713355,0.663929324014412,0.007900056683971373,0.9164124051417392,0.3089956966307101,0.24463954271546776,0.0,0.0,0,1.0403361954543504,0.17887594175312488,1.708740255007089,0.03304160839323937,2.3457413372572455,0.34333030008898513,0.30805236017073556,0.0,0.0,7.8,10.2,5.8,0.0,0.0
61,23,GamingAccessory,1553554.0,6.324495892457057,1044.5104555638536,2.0929798356982823,4.2315160567587755,43.22506639922545,572.637789395071,340.0,0,45.9855115758049,1068.1456310679612,98.16090402468137,0.24433664166857597,0.13056254616927002,2.348472365539555,0.04349227246614061,1.0329382934621638,0.31815130214159903,0.48064731180500025,0.0,0.0,1,1.0766055980320564,0.22000051704583246,3.2028424930430996,0.0600130766627603,2.440383095816511,0.35248433215049757,0.5422577838391474,0.0,0.0,1.8,16.2,2.0,0.0,0.0
64,24,GamingAccessory,1483030.250092627,6.011704462326262,1036.3529626920263,2.1221653255303585,3.8895391367959036,46.777417181827786,531.7109546790881,425.0,0,45.80000000000201,1038.0,106.74531171634017,0.2528599133584383,0.14351100170866066,2.6565115966311943,0.050000743019947586,1.0542464726868248,0.3198255162235372,0.5238042095095353,0.0,0.0,0,1.1141443917840834,0.2535112602315769,4.257932843152744,0.08000728135132773,2.518476330176731,0.355073949438587,0.6322557662773648,0.0,0.0,8.525,9.475,0.15,0.0,0.0
67,25,GamingAccessory,1331840.0,6.79897718332022,1117.3095987411486,2.1782061369000787,4.620771046420142,48.55464476006107,514.5021636506688,365.0,0,45.800000000001944,1038.0,106.7453117163403,0.2528599133584407,0.14351100170866177,2.656511596631179,0.050000743019947384,1.0542464726868246,0.3198255162235366,0.5238042095095353,0.0,0.0,1,1.1441754267857074,0.2702666318244502,4.785478018207551,0.09000438369561126,2.5653322707928634,0.3553329111673953,0.6502553627650083,0.0,0.0,-0.1,18.1,2.3333333333333335,0.0,0.0
70,26,GamingAccessory,2206569.0,5.988650084520647,1366.6906544312967,2.2765032600821056,3.7121468244385416,55.28866557946388,521.3250020123965,596.0,1,45.799999999997816,1038.0,106.74531171633964,0.25285991335842756,0.14351100170866352,2.6565115966312605,0.0500007430199485,1.0542464726868257,0.31982551622354,0.523804209509548,0.0,0.0,0,1.1682002547869934,0.2786443176208886,5.049250605735036,0.09500293486775413,2.5934458351625436,0.3553588073402795,0.6538552820625496,0.0,0.0,8.05,9.95,7.199999999999999,0.0,0.0
73,27,GamingAccessory,1605851.0,6.185690515806988,1282.0838602329452,2.15540765391015,4.030282861896839,51.45215180994938,526.3890183028286,399.0,1,46.391222975238314,1044.4013311148087,91.86253158380946,0.2310645166354204,0.08766007104749578,1.5318197752412879,0.046416947886903336,1.0627342229246308,0.3314581719817729,0.3742671135457107,0.05783532432740182,0.58028108741827,1,1.1656247204650152,0.2269822298579401,4.056445078108806,0.09391841532078041,2.618801724022157,0.3669940527158009,0.5050381699582206,0.05783532432740182,0.58028108741827,2.3,15.7,0.0,0.0,0.0
76,28,GamingAccessory,1690682.0,6.177404580152672,1183.6241221374046,2.1572519083969466,4.020152671755725,49.95123534952733,508.1865648854962,465.0,0,47.09303132503079,1052.0,74.19599999999775,0.20519239723565905,0.021362496150560344,0.19675983296569682,0.04216282134979173,1.0728095654558294,0.3452666592755443,0.19675983296569682,0.1264884640493744,1.2691009226287244,0,1.1376921736076713,0.1348536110795304,2.2249823720201,0.08912202901018193,2.6440905998691235,0.3819660645471244,0.29776746695734096,0.1554061262130753,1.3271290313705515,0.06666666666666672,17.933333333333334,7.866666666666667,2.3333333333333335,0.0
79,29,GamingAccessory,1631372.0,6.122517670817906,1155.8421406933692,2.1676203298552674,3.954897340962639,47.44234406570604,540.2652305621003,456.0,0,47.09303132503105,1052.0,74.1959999999979,0.20519239723565572,0.021362496150560503,0.1967598329657012,0.042162821349791796,1.0728095654558296,0.3452666592755522,0.1967598329657012,0.1264884640493745,1.26910092262872,1,1.1153461361217927,0.0887893016903257,1.3092510189757511,0.08672383585488276,2.659263925377304,0.3834632657302647,0.2563133263571694,0.20419152715591216,1.401813825765775,-3.733333333333333,21.733333333333334,2.533333333333333,0.0,10.333333333333334
82,30,GamingAccessory,2144142.8956802124,6.398383049902425,1133.468636743797,2.2347365486478954,4.16364650125453,46.76173381972184,586.7050314580725,617.0,1,47.09303132503057,1052.0,74.19599999999762,0.20519239723566188,0.0213624961505602,0.19675983296569308,0.04216282134979168,1.0728095654558292,0.34526665927553757,0.19675983296569308,0.1264884640493743,1.2691009226287615,0,1.097469306133096,0.06575714699572305,0.8513853424535687,0.08552473927723306,2.6683679206822113,0.38361298584856407,0.24802249823712696,0.22858422762733038,1.409282305205339,-5.533333333333333,41.53333333333333,0.0,0.0,0.0
85,31,GamingAccessory,1391588.0,6.291932907348243,1081.1214057507987,2.281150159744409,4.010782747603834,46.635560821986225,542.7234424920127,411.0,0,47.09303132503156,1052.0,74.19599999999821,0.205192397235649,0.021362496150560833,0.19675983296570781,0.04216282134979193,1.0728095654558298,0.34526665927554717,0.19675983296570781,0.12648846404937475,1.2691009226287246,0,1.0831678421421258,0.05424106964842236,0.6224525041924922,0.08492519098840845,2.6738303178651566,0.3836279578604036,0.2463643326131332,0.24078057786303994,1.4100291531492586,-1.8,19.8,0.0,0.0,0.0
